"ID","aylienNERagdistis","tagmeNEDlogs","DBpediaNERAgdistis3252","ambiverseNEDlogs","meaningcloudAgdistis","qanary_logs_DBpediaSpotlightNED","meaningCloudNEDnew","aylienNEDlogs","textrazorAgdistis","dandiNERAgdistisFINAL","dandilionNEDlogs","OntotextNEDlogs","babelfyAgdistis3000","ambiverseAgdistis","tagmeAgdistis","EntityClassifier_NER_Agdistis","newBabelfyNEDlogs","stanfordAgdistis","ontotextAgdistis"
"12403","1.0","","1.0","","1.0","1.0","","","1.0","0.0","1.0","","0.0","","","0.0","1.0","0.0","0.0"
"12404","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.0","0.3333333333333333","","","","1.0","","1.0","1.0"
"12405","1.0","1.0","1.0","","","1.0","1.0","","1.0","0.5","0.5","0.3333333333333333","","","1.0","0.3333333333333333","0.5","1.0","0.3333333333333333"
"12406","0.0","1.0","0.0","0.0","","0.5","0.0","1.0","","0.0","1.0","1.0","","","0.0","0.0","0.5","0.0","0.0"
"12407","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","0.5","0.25","1.0","0.0","1.0","1.0","1.0","1.0","1.0"
"12408","","","","","","0.0","","","","0.6666666666666666","0.4","0.5","0.0","","","0.6666666666666666","0.0","","0.6666666666666666"
"12409","1.0","1.0","1.0","","1.0","1.0","","0.0","0.0","1.0","0.5","0.0","1.0","","1.0","0.5","1.0","","0.0"
"12410","","1.0","","","","","1.0","0.0","","0.0","0.5","0.0","","","","","","","0.0"
"12411","1.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","0.5","0.0","","0.0","1.0","1.0","0.3333333333333333","1.0","1.0"
"12412","","","","","","","","0.0","","0.0","0.5","0.5","0.0","","","","0.0","",""
"12413","1.0","0.5","1.0","1.0","0.0","1.0","","","1.0","1.0","1.0","1.0","","0.0","1.0","1.0","1.0","1.0","1.0"
"12414","1.0","1.0","0.5","1.0","1.0","0.5","1.0","1.0","","1.0","0.6666666666666666","0.3333333333333333","","","1.0","1.0","0.5","0.5","1.0"
"12415","","1.0","","","1.0","","","1.0","1.0","1.0","1.0","1.0","0.5","","1.0","0.5","0.5","1.0","1.0"
"12416","","0.0","1.0","","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.5","","","1.0","0.0","0.0","","1.0"
"12417","0.0","1.0","0.0","","","1.0","","0.5","","","","0.0","","","0.0","0.0","0.4","0.0","0.0"
"12418","0.0","0.0","0.0","","","1.0","1.0","1.0","0.0","0.0","0.0","0.25","0.0","","0.0","0.0","0.0","","0.0"
"12419","","1.0","0.0","0.0","1.0","0.0","","0.0","0.0","0.0","1.0","0.5","","","0.0","0.0","0.25","0.0","0.0"
"12420","1.0","1.0","1.0","","1.0","1.0","","0.0","0.5","1.0","1.0","1.0","0.5","","1.0","1.0","0.5","1.0","0.5"
"12421","0.0","1.0","0.0","0.0","","0.0","","1.0","1.0","1.0","1.0","0.5","0.6666666666666666","0.0","1.0","0.5","0.6666666666666666","1.0","1.0"
"12422","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","0.5","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"12423","","","","","","","","","","0.0","0.0","0.0","0.0","","","","","",""
"12424","1.0","1.0","1.0","0.0","1.0","1.0","","0.5","1.0","1.0","1.0","1.0","","0.0","1.0","1.0","0.5","1.0","1.0"
"12425","1.0","1.0","0.5","0.0","1.0","0.5","","","0.5","0.5","0.5","1.0","1.0","","1.0","0.5","1.0","0.5","1.0"
"12426","0.0","1.0","0.0","","1.0","0.0","","1.0","0.0","1.0","1.0","1.0","","","1.0","1.0","0.25","1.0","1.0"
"12427","0.0","1.0","0.0","","","0.5","","1.0","","","0.25","0.0","","","0.0","","1.0","","0.0"
"12428","0.0","1.0","0.0","","","1.0","","1.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.5","0.0","0.0"
"12429","","1.0","1.0","0.0","","1.0","0.0","","","1.0","1.0","1.0","","","","0.0","0.2857142857142857","0.0","0.5"
"12430","1.0","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","0.5","0.5","","0.0","1.0","1.0","0.5","1.0","1.0"
"12431","","1.0","","","0.0","","","","1.0","1.0","1.0","","0.0","","1.0","1.0","","1.0","1.0"
"12432","0.5","1.0","0.6666666666666666","1.0","0.0","0.5","1.0","1.0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.25","","0.0","1.0","0.5","0.4","1.0","0.5"
"12433","","1.0","0.0","","","0.5","","","","0.0","0.3333333333333333","0.5","","","","0.0","0.0","","0.0"
"12434","1.0","1.0","1.0","","","1.0","","0.0","1.0","1.0","0.5","0.5","","0.0","1.0","1.0","1.0","1.0","1.0"
"12435","0.0","","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","",""
"12436","1.0","1.0","1.0","","1.0","1.0","","","","0.5","0.5","0.5","0.5","","","0.5","0.5","1.0","0.5"
"12437","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","0.5","0.5","1.0","0.5"
"12438","","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","0.5","0.5","","","1.0","1.0","","1.0","1.0"
"12439","","1.0","1.0","","","1.0","","0.0","1.0","1.0","0.0","0.4","0.0","","1.0","0.4","0.0","","1.0"
"12440","1.0","1.0","1.0","1.0","1.0","0.5","","1.0","1.0","0.5","0.25","0.5","","","1.0","0.5","0.3333333333333333","1.0","0.5"
"12441","0.0","0.5","0.0","","0.0","0.5","","","0.0","0.0","0.5","0.3333333333333333","","","0.0","0.0","0.5","0.0","0.0"
"12442","","0.5","1.0","","0.0","0.5","","0.0","1.0","1.0","0.2","0.0","","","1.0","","0.0","",""
"12443","1.0","1.0","1.0","","","1.0","","","1.0","1.0","1.0","0.0","1.0","","1.0","0.0","1.0","0.0","1.0"
"12444","","1.0","0.0","","","0.5","","","","0.0","1.0","0.5","","","0.0","0.0","0.25","0.0","0.0"
"12445","1.0","1.0","1.0","","","1.0","1.0","0.0","1.0","1.0","0.5","0.5","1.0","","1.0","0.5","1.0","1.0","0.5"
"12446","0.0","0.0","0.0","0.0","","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0"
"12447","0.0","1.0","0.0","0.0","","0.0","0.0","1.0","0.0","","1.0","0.0","0.0","","","0.0","0.0","0.0","0.0"
"12448","1.0","1.0","0.5","0.0","1.0","0.6666666666666666","","1.0","0.5","0.3333333333333333","0.3333333333333333","0.5","0.0","0.0","1.0","0.25","0.0","1.0","0.3333333333333333"
"12449","","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.0","","","","1.0","1.0","","1.0",""
"12450","","1.0","","","1.0","","","","","1.0","1.0","0.3333333333333333","","","1.0","0.0","0.25","1.0","0.5"
"12451","1.0","1.0","1.0","","","1.0","","1.0","","1.0","1.0","0.5","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"12452","1.0","1.0","1.0","","","0.5","","0.0","1.0","1.0","0.5","1.0","0.5","","1.0","1.0","0.5","1.0","1.0"
"12453","0.0","1.0","0.0","","","0.0","","1.0","0.0","0.0","0.6666666666666666","0.0","","","","0.0","0.4","0.0","0.0"
"12454","0.0","1.0","0.0","0.0","","1.0","","1.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0"
"12455","1.0","1.0","0.6666666666666666","0.0","","0.6666666666666666","","","","0.5","0.4","0.25","","","1.0","0.4","0.2","1.0","0.6666666666666666"
"12456","","1.0","","","","","","1.0","","1.0","0.0","","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"12457","0.0","","0.0","","","1.0","","1.0","","0.0","0.0","0.0","0.0","","","0.0","0.5","",""
"12458","","1.0","","","","1.0","","0.0","","","1.0","","","","","0.0","1.0","",""
"12459","0.0","1.0","0.0","0.0","","0.0","","1.0","0.0","1.0","1.0","","","0.0","1.0","0.0","0.5","0.0","0.0"
"12460","0.5","1.0","0.5","","0.0","1.0","","0.0","0.5","0.5","0.6666666666666666","0.6666666666666666","","","1.0","0.5","1.0","1.0","0.5"
"12461","","1.0","0.0","","0.0","0.5","","","0.0","0.0","0.0","0.3333333333333333","0.0","","","0.0","0.0","","0.0"
"12462","1.0","1.0","0.5","1.0","","0.5","","1.0","1.0","0.5","0.5","0.0","0.0","","1.0","1.0","","1.0","1.0"
"12463","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","","0.25","1.0","","","1.0","1.0","0.5","",""
"12464","1.0","1.0","1.0","","0.0","0.5","","1.0","1.0","1.0","0.3333333333333333","1.0","","","1.0","0.6666666666666666","0.5","1.0",""
"12465","","1.0","","1.0","","0.0","","","","","","0.0","0.0","0.0","","","0.0","",""
"12466","0.5","1.0","0.5","","1.0","0.5","1.0","1.0","0.5","0.5","0.5","0.5","0.5","","1.0","0.3333333333333333","0.5","1.0",""
"12467","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","0.6666666666666666","","","1.0","1.0","0.5","1.0","1.0"
"12468","1.0","1.0","1.0","","0.0","1.0","0.0","1.0","1.0","1.0","0.3333333333333333","0.5","","","1.0","1.0","","1.0","1.0"
"12469","","","","","","","","1.0","","","","0.0","0.0","","","0.0","","","0.0"
"12470","1.0","1.0","1.0","0.0","","1.0","","1.0","","1.0","0.5","","0.0","0.0","1.0","1.0","0.0","1.0","1.0"
"12471","1.0","0.6666666666666666","1.0","0.0","","0.5","","1.0","1.0","0.6666666666666666","0.6666666666666666","0.6666666666666666","1.0","0.0","1.0","1.0","0.5","1.0","1.0"
"12472","","1.0","","","","1.0","","1.0","","0.0","0.3333333333333333","0.0","","","","0.0","1.0","0.0","0.0"
"12473","1.0","1.0","1.0","","0.0","1.0","","0.5","","0.5","0.5","0.3333333333333333","0.5","","1.0","0.5","0.5","","1.0"
"12474","0.0","0.0","0.0","","0.0","1.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0"
"12475","1.0","1.0","1.0","","0.0","1.0","","0.0","1.0","0.3333333333333333","0.25","0.3333333333333333","0.3333333333333333","","1.0","0.3333333333333333","0.3333333333333333","1.0","0.3333333333333333"
"12476","","1.0","1.0","","","1.0","","1.0","1.0","1.0","0.6666666666666666","0.3333333333333333","1.0","","1.0","1.0","1.0","1.0","1.0"
"12477","1.0","1.0","0.6666666666666666","","1.0","0.6666666666666666","1.0","0.0","0.6666666666666666","0.6666666666666666","0.5","0.5","","","1.0","0.5","0.3333333333333333","1.0","0.6666666666666666"
"12478","1.0","0.5","1.0","1.0","1.0","1.0","","0.0","1.0","1.0","1.0","1.0","1.0","","1.0","","0.5","1.0","1.0"
"12479","0.0","1.0","0.0","0.0","","0.5","","1.0","","0.0","0.25","0.0","","","","0.0","0.25","0.0","0.0"
"12480","1.0","1.0","","0.0","1.0","","","1.0","1.0","0.3333333333333333","0.3333333333333333","0.3333333333333333","1.0","0.0","1.0","0.0","1.0","1.0","0.3333333333333333"
"12481","0.0","1.0","0.0","0.0","0.0","1.0","","","","0.0","0.25","0.3333333333333333","","","0.0","0.0","0.16666666666666666","0.0","0.25"
"12482","","1.0","0.0","","0.0","0.0","","","0.0","","0.0","0.0","0.0","","","0.0","0.0","",""
"12483","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","0.6666666666666666","0.5","1.0","1.0"
"12484","1.0","1.0","1.0","0.0","","1.0","","0.0","1.0","0.5","0.5","0.3333333333333333","","0.0","1.0","0.2","0.3333333333333333","1.0","0.5"
"12485","","1.0","","0.0","0.0","","","0.5","1.0","1.0","1.0","","0.0","","1.0","1.0","0.0","1.0","1.0"
"12486","0.0","1.0","0.0","0.0","0.0","0.0","","","","0.0","1.0","0.5","","0.0","","0.0","0.3333333333333333","0.0","1.0"
"12487","","","","","","","","1.0","0.0","0.0","0.0","0.0","0.0","","","","0.25","",""
"12488","0.0","","0.0","","","0.0","","1.0","","","0.0","","","","","0.0","0.0","",""
"12489","","0.0","","","","0.0","","1.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","","0.0"
"12490","1.0","1.0","0.6666666666666666","1.0","","0.6666666666666666","1.0","","0.6666666666666666","0.5","0.4","0.3333333333333333","","","1.0","0.4","0.25","1.0","0.5"
"12491","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0"
"12492","1.0","0.5","1.0","","","0.5","","0.5","1.0","1.0","1.0","0.3333333333333333","","","1.0","0.0","0.3333333333333333","","1.0"
"12493","0.0","1.0","0.0","","","0.5","","","","0.0","0.5","1.0","0.0","","0.0","0.0","1.0","","0.0"
"12494","0.0","1.0","","","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0"
"12495","","1.0","1.0","0.0","","0.5","","1.0","1.0","1.0","0.3333333333333333","0.5","","0.0","1.0","1.0","0.2","1.0","1.0"
"12496","","","0.0","1.0","","0.0","","0.0","0.0","","","0.5","","0.0","","0.0","0.5","0.0","0.0"
"12497","0.0","1.0","0.0","1.0","0.0","1.0","","1.0","0.0","0.0","1.0","1.0","0.0","","0.0","0.0","1.0","0.0",""
"12498","1.0","1.0","1.0","","","1.0","","0.0","0.5","0.5","0.5","","","","1.0","0.3333333333333333","0.0","0.5","0.3333333333333333"
"12499","1.0","1.0","0.5","","1.0","0.5","1.0","","0.5","0.3333333333333333","0.5","0.3333333333333333","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"12500","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","0.0","","0.0","","","","",""
"12501","1.0","1.0","","","","","","1.0","","","1.0","0.5","","","1.0","0.0","1.0","1.0","0.5"
"12502","1.0","1.0","1.0","","0.0","1.0","1.0","0.0","","","1.0","0.3333333333333333","0.0","","1.0","0.5","0.0","","0.5"
"12503","","1.0","","","1.0","","","","","","1.0","1.0","","","1.0","1.0","","","1.0"
"12504","","1.0","0.0","","","0.0","","1.0","0.0","","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0"
"12505","","1.0","","0.0","0.0","","","1.0","1.0","","0.5","0.6666666666666666","","","1.0","0.14285714285714285","0.2857142857142857","0.3333333333333333","1.0"
"12506","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","","0.3333333333333333","","","","1.0","1.0","","1.0","1.0"
"12507","","","","","","","","1.0","1.0","","0.3333333333333333","0.0","1.0","","","0.5","0.0","","0.0"
"12508","0.5","0.5","0.5","","0.0","1.0","","0.0","","","0.6666666666666666","","0.0","","0.5","0.5","0.3333333333333333","","0.5"
"12509","","1.0","","","","","","1.0","1.0","","0.2","0.5","","","1.0","0.5","1.0","","1.0"
"12510","","1.0","","","0.0","1.0","","","","","1.0","0.0","","","1.0","0.0","0.3333333333333333","1.0","1.0"
"12511","","","","","","","","0.5","","","0.0","","","","","0.0","","","0.0"
"12512","0.0","1.0","0.0","1.0","","0.3333333333333333","","1.0","0.5","","0.2","0.6666666666666666","","","0.5","0.2","0.5","0.5","0.6666666666666666"
"12513","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","0.0","","","","0.0","","0.0","0.0"
"12514","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","","0.5","0.0","1.0","","1.0","1.0","0.3333333333333333","1.0","1.0"
"12515","","1.0","","0.0","","","","1.0","1.0","","0.5","0.0","","0.0","1.0","0.5","","1.0","0.5"
"12516","0.0","1.0","0.0","","","0.5","0.0","","","","0.5","0.3333333333333333","","","0.0","0.0","0.3333333333333333","0.0","0.0"
"12517","","","","","0.0","","","0.6666666666666666","0.0","","0.0","","0.0","","","0.0","0.0","0.0","0.0"
"12518","1.0","1.0","1.0","0.0","","1.0","1.0","1.0","1.0","","0.3333333333333333","0.5","","0.0","1.0","1.0","0.0","1.0","1.0"
"12519","1.0","1.0","1.0","","0.0","1.0","0.0","0.5","1.0","","0.3333333333333333","1.0","","","1.0","0.6666666666666666","0.2","0.0","1.0"
"12520","0.0","0.5","0.0","0.0","1.0","0.0","","1.0","1.0","","0.3333333333333333","1.0","","","0.5","0.0","0.2","1.0","0.5"
"12521","1.0","1.0","1.0","","","0.6666666666666666","0.0","1.0","1.0","","0.25","0.5","1.0","","1.0","1.0","0.5","1.0","1.0"
"12522","","1.0","0.0","","0.0","1.0","0.0","","1.0","","0.0","1.0","0.0","","0.0","0.0","0.0","","1.0"
"12523","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","","","0.5","1.0","","0.0","0.0","0.0","0.5","0.0","0.0"
"12524","1.0","1.0","1.0","","1.0","1.0","1.0","","1.0","","0.25","0.5","","","1.0","0.5","0.3333333333333333","1.0","1.0"
"12525","1.0","","1.0","0.0","","0.0","0.0","","1.0","","0.0","","1.0","","","0.0","0.5","1.0",""
"12526","","","0.0","","","0.0","","1.0","","","0.0","0.0","0.5","","","0.0","0.5","","0.0"
"12527","","1.0","","","","","","1.0","","","0.25","0.0","","","","0.0","0.0","","0.0"
"12528","","1.0","","","","1.0","0.0","0.5","","","1.0","0.0","","","","","1.0","",""
"12529","","0.0","0.0","0.0","","0.0","","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0"
"12530","1.0","1.0","1.0","0.0","","1.0","","","1.0","","0.5","0.5","1.0","","1.0","1.0","1.0","1.0","1.0"
"12531","","","0.0","","","0.0","","","0.0","","0.0","","","","","0.0","","0.0","0.0"
"12532","","","","","","","0.0","1.0","","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"12533","","0.6666666666666666","0.0","","0.0","0.3333333333333333","0.0","0.5","0.5","","0.6666666666666666","1.0","","","1.0","1.0","0.5","1.0","1.0"
"12534","","","","","","","","","","","0.0","0.0","","","","","0.0","",""
"12535","","","","0.0","1.0","","","","1.0","","","","","0.0","","1.0","","1.0","1.0"
"12536","1.0","1.0","1.0","","","1.0","","1.0","","","1.0","0.3333333333333333","","","1.0","","0.5","1.0","1.0"
"12537","1.0","1.0","1.0","","","1.0","","1.0","1.0","","0.6666666666666666","0.5","","","1.0","0.3333333333333333","0.5","1.0","0.5"
"12538","","0.0","","","","","","","","","0.0","0.0","","","0.0","","0.0","0.0","0.0"
"12539","0.0","0.0","0.0","","","0.0","","1.0","","","0.0","0.5","","","0.0","0.0","","0.0","0.0"
"12540","1.0","1.0","1.0","","","1.0","","0.0","0.0","","0.3333333333333333","0.5","0.0","","1.0","0.0","0.0","0.0","1.0"
"12541","0.0","1.0","1.0","","","1.0","0.0","1.0","","","0.0","0.0","","","1.0","0.5","0.6666666666666666","0.0","0.0"
"12542","","1.0","","","0.0","1.0","0.0","0.5","","","1.0","0.0","","","0.0","0.0","0.0","","0.0"
"12543","1.0","1.0","0.5","0.0","1.0","0.5","","0.0","1.0","","1.0","0.6666666666666666","0.5","0.0","1.0","0.5","0.3333333333333333","1.0","1.0"
"12544","1.0","1.0","1.0","","","1.0","","1.0","1.0","","1.0","","1.0","0.0","1.0","1.0","1.0","1.0","1.0"
"12545","","1.0","","","1.0","","","1.0","1.0","","1.0","0.0","","","1.0","1.0","","1.0","1.0"
"12546","","1.0","0.0","","0.0","0.0","","1.0","0.5","","0.5","","0.0","","1.0","0.5","0.0","0.0","0.0"
"12547","1.0","1.0","1.0","","1.0","1.0","","0.0","","","0.3333333333333333","0.0","","","1.0","0.5","0.25","1.0","0.0"
"12548","0.0","1.0","0.0","0.0","0.0","0.0","","1.0","1.0","","1.0","0.0","1.0","","1.0","0.5","0.5","1.0","0.5"
"12549","","","","","","","","1.0","0.0","","0.0","0.0","","","","0.0","0.0","0.0","0.0"
"12550","0.0","1.0","0.0","","1.0","0.0","","0.5","0.0","","0.3333333333333333","0.0","","","0.0","0.0","0.0","0.0","0.0"
"12551","1.0","1.0","1.0","0.0","","1.0","0.0","1.0","0.0","","0.5","1.0","","0.0","1.0","0.0","","0.0",""
"12552","","","","","","","","1.0","1.0","","","0.0","0.0","","","1.0","0.0","1.0","0.0"
"12553","","","1.0","","0.0","1.0","","0.0","1.0","","0.0","0.0","","","","1.0","0.0","1.0","1.0"
"12554","1.0","1.0","1.0","1.0","","1.0","","","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","1.0","0.6666666666666666","1.0",""
"12555","","1.0","","","","1.0","","","","","1.0","","0.0","","","0.0","0.0","","0.0"
"12556","1.0","1.0","1.0","","","0.6666666666666666","","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","0.5","1.0","1.0","1.0"
"12557","0.0","1.0","0.0","","0.0","1.0","","1.0","","0.0","0.3333333333333333","0.0","","","0.0","0.0","0.3333333333333333","0.0","0.0"
"12558","0.0","1.0","0.0","","0.0","1.0","","1.0","","0.0","0.3333333333333333","1.0","","","0.0","0.0","0.25","0.0",""
"12559","0.0","1.0","0.5","","1.0","0.3333333333333333","","0.0","0.5","0.5","0.5","0.3333333333333333","","","1.0","0.5","0.25","1.0",""
"12560","","1.0","","0.0","","","","","1.0","1.0","1.0","1.0","","0.0","1.0","1.0","0.25","1.0","1.0"
"12561","0.0","0.0","0.0","","","0.5","","1.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","","0.0"
"12562","1.0","1.0","1.0","1.0","0.0","1.0","","1.0","1.0","1.0","1.0","0.5","1.0","0.0","1.0","0.6666666666666666","1.0","1.0","1.0"
"12563","","1.0","0.0","","0.0","0.0","","1.0","0.0","0.0","0.5","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"12564","","","0.0","","","1.0","","1.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","0.0","0.0"
"12565","1.0","1.0","1.0","0.0","0.5","1.0","","1.0","","1.0","1.0","1.0","","","1.0","0.6666666666666666","0.6666666666666666","1.0","1.0"
"12566","","1.0","","","","","","1.0","","0.0","0.5","0.0","","","","0.0","0.0","","0.0"
"12567","0.0","0.0","0.0","","0.0","0.0","","1.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0"
"12568","","0.0","0.0","","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"12569","","1.0","1.0","","1.0","1.0","","","1.0","1.0","0.5","0.3333333333333333","","","1.0","0.0","0.14285714285714285","1.0","0.3333333333333333"
"12570","","1.0","","","","","","1.0","1.0","1.0","1.0","0.0","","","1.0","0.5","0.0","1.0","0.5"
"12571","1.0","1.0","1.0","","","1.0","0.0","0.5","1.0","1.0","1.0","","","","1.0","0.5","","1.0","1.0"
"12572","","","","","0.0","","","","","","","0.0","","","","","","",""
"12573","0.0","","0.0","","","1.0","","1.0","","0.0","0.0","0.0","","","","0.0","","0.0",""
"12574","0.0","0.5","0.0","","0.0","0.4","0.0","","0.0","0.0","0.25","0.25","","","0.0","0.0","0.0","0.0","0.0"
"12575","","1.0","0.0","","","0.5","","1.0","0.0","0.0","0.5","0.0","0.0","","","0.0","0.0","","0.0"
"12576","1.0","1.0","1.0","","1.0","1.0","","","1.0","1.0","0.3333333333333333","0.25","","","1.0","1.0","0.25","","0.5"
"12577","1.0","0.6666666666666666","1.0","1.0","1.0","1.0","","0.5","1.0","1.0","0.6666666666666666","1.0","","0.0","1.0","1.0","0.6666666666666666","1.0","1.0"
"12578","","1.0","1.0","","","1.0","0.0","1.0","","1.0","1.0","","","","1.0","1.0","0.25","",""
"12579","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.0","0.5","","","","1.0","","1.0","1.0"
"12580","0.0","1.0","0.0","1.0","1.0","0.0","","1.0","1.0","0.5","0.5","0.5","","","1.0","0.5","0.5","1.0","0.5"
"12581","","","","","","","","","","","","","","","","","","",""
"12582","","1.0","","","","1.0","","","","","1.0","","","","","","","",""
"12583","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","0.25","0.3333333333333333","1.0","0.0","1.0","1.0","0.3333333333333333","1.0","1.0"
"12584","","1.0","1.0","","1.0","1.0","","","1.0","0.5","0.0","","0.0","","1.0","0.0","0.0","1.0","0.0"
"12585","1.0","1.0","1.0","1.0","","1.0","0.0","","1.0","0.5","0.25","0.5","0.5","","1.0","0.5","0.5","1.0","0.5"
"12586","0.0","1.0","0.0","","0.0","0.3333333333333333","","","","0.0","0.25","0.5","","","","0.0","0.3333333333333333","0.0",""
"12587","1.0","1.0","1.0","","","1.0","","1.0","1.0","0.5","0.5","0.5","0.5","","1.0","0.5","0.5","1.0",""
"12588","0.0","1.0","1.0","0.0","","1.0","0.6666666666666666","0.75","1.0","0.4","0.0","0.6666666666666666","","","1.0","0.0","0.3333333333333333","0.0","0.6666666666666666"
"12589","1.0","1.0","1.0","0.0","1.0","0.0","","1.0","","1.0","1.0","","","","1.0","1.0","0.16666666666666666","1.0","0.0"
"12590","1.0","1.0","1.0","1.0","","1.0","","1.0","1.0","0.5","0.3333333333333333","0.3333333333333333","","","1.0","0.5","0.3333333333333333","1.0","0.5"
"12591","0.0","1.0","0.0","","","0.0","0.0","","","1.0","1.0","0.5","","","1.0","0.0","","0.0","0.5"
"12592","1.0","1.0","0.6666666666666666","1.0","","0.6666666666666666","1.0","1.0","0.6666666666666666","0.6666666666666666","0.5","0.6666666666666666","","0.0","1.0","0.6666666666666666","0.5","1.0",""
"12593","1.0","1.0","1.0","0.0","0.0","1.0","","1.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0",""
"12594","","1.0","0.0","","0.0","0.0","","","0.0","1.0","0.5","0.3333333333333333","","","1.0","0.0","0.25","0.0","0.5"
"12595","0.0","1.0","0.0","0.0","1.0","0.0","","0.0","1.0","1.0","0.5","1.0","","","1.0","","0.2","1.0","1.0"
"12596","","1.0","","","","","","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0"
"12597","0.5","0.6666666666666666","0.5","0.0","","1.0","0.0","","0.5","0.5","0.3333333333333333","1.0","1.0","","0.5","0.5","0.5","0.0","1.0"
"12598","1.0","1.0","1.0","1.0","0.0","0.6666666666666666","1.0","1.0","1.0","1.0","0.5","0.4","","","1.0","0.6666666666666666","1.0","1.0","0.6666666666666666"
"12599","0.0","1.0","0.0","","","0.0","","0.0","","1.0","0.3333333333333333","","1.0","","1.0","","1.0","",""
"12600","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"12601","0.0","0.0","0.0","","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.5","","","0.0","0.0","0.0","0.0","0.0"
"12602","0.0","1.0","0.0","","1.0","0.0","","0.0","1.0","1.0","0.5","0.0","0.0","","1.0","1.0","0.0","1.0","1.0"
"12603","1.0","1.0","0.5","","1.0","0.5","","1.0","1.0","1.0","1.0","1.0","","","1.0","0.6666666666666666","0.3333333333333333","1.0","0.5"
"12604","","0.5","0.0","","","0.0","","","0.0","1.0","1.0","1.0","","","1.0","0.0","0.16666666666666666","","0.5"
"12605","0.0","1.0","1.0","0.0","1.0","1.0","","0.0","","","0.5","0.5","","","1.0","0.5","0.5","1.0",""
"12606","0.0","1.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","","","0.0","0.0","0.3333333333333333","0.0","0.0"
"12607","1.0","","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","","","1.0","0.5","1.0","1.0"
"12608","","","","","","","0.0","0.0","","","","","0.0","","","0.0","0.0","0.0",""
"12609","","1.0","1.0","","","1.0","1.0","","1.0","1.0","1.0","","","","1.0","","","",""
"12610","1.0","0.5","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","0.3333333333333333","0.0","","1.0","1.0","0.0","","1.0"
