QuestionID;QuestionLength;TripleSize;ResourceTotal;ClassTotal;RelationTotal;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;BooleanAns;NumberAnswer;ListAnswer;RecallDBpedia
12483;13;5;2;1;2;1;2;0;0;0;0;1;3;0;0;0;0;0;0;1;1;0;2;0;0;0;1;0;0;0;0;1;1
12484;12;5;2;1;2;0;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;1;1
12485;13;4;2;0;2;0;1;0;0;0;1;0;6;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;
12486;12;3;1;0;2;2;3;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0
12487;14;4;1;1;2;3;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;0;1;
12488;10;4;1;1;2;0;2;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
12489;8;2;1;0;1;2;2;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
12490;14;5;2;1;2;1;0;0;0;0;4;0;3;0;1;0;0;0;0;1;0;0;0;0;3;0;0;1;0;0;0;1;1
12491;12;3;1;0;2;3;2;1;0;0;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
12492;11;4;1;1;2;2;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12493;8;3;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
12494;11;4;1;1;2;1;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;
12495;11;4;1;1;2;2;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;1;1
12496;10;4;1;1;1;1;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0
12497;10;4;1;1;2;2;1;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1
12498;19;4;2;0;2;3;3;0;0;0;6;0;2;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0.5
12499;14;4;1;1;2;2;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;1;1
12500;7;2;1;0;1;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
12501;10;2;1;0;1;1;1;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;
12502;13;3;1;0;1;1;2;0;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
12503;6;2;1;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12504;10;3;1;1;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;2;0;1;1;0;0;0;0;0;1;0
12505;17;4;2;0;2;2;3;0;0;0;4;0;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;
12506;11;3;1;0;2;2;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12507;6;3;1;1;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;
12508;14;4;2;0;2;1;0;0;0;0;2;0;4;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;1
12509;16;4;1;1;2;2;2;1;0;0;3;0;0;1;0;1;0;0;0;0;0;1;1;0;2;2;0;0;0;0;0;1;
12510;16;4;2;0;2;3;2;1;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12511;10;3;1;0;2;2;2;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12512;14;4;2;0;2;1;2;1;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12513;11;4;1;1;2;1;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0
12514;12;3;1;0;2;0;1;0;0;0;3;0;3;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;1;1
12515;12;4;1;1;2;2;1;0;0;0;2;0;3;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;
12516;7;3;1;1;1;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12517;5;2;1;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;
12518;17;3;1;0;2;3;3;0;0;0;2;1;2;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1
12519;9;5;2;1;2;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1
12520;12;4;1;1;2;1;0;0;0;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0
12521;13;5;2;1;2;0;2;0;0;0;2;0;3;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;1;1
12522;9;2;1;0;1;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1
12523;10;2;1;0;1;1;1;1;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12524;13;4;1;1;2;2;1;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
12525;10;4;1;1;2;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0
12526;15;5;2;1;2;2;2;0;0;0;5;0;2;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0
12527;16;4;1;1;2;3;2;2;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;
12528;13;4;1;1;2;2;1;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;2;0;1;0;1;0;0;0;0;1;1
12529;18;4;2;0;2;2;3;0;0;0;2;0;5;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0
12530;9;4;1;1;2;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;1;1
12531;5;2;1;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
12532;13;3;1;0;2;2;2;0;0;0;3;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;
12533;15;4;2;0;2;1;2;0;0;0;4;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12534;7;4;1;1;2;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;
12535;7;3;1;0;2;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;
12536;14;4;1;1;2;3;2;1;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12537;14;5;2;1;2;1;2;1;0;0;3;0;2;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;1;0.5
12538;11;4;2;0;2;2;1;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;
12539;8;2;1;0;1;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0
12540;8;4;1;1;2;1;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
12541;7;3;1;0;2;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1
12542;16;5;2;1;2;1;1;0;0;0;5;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0.5
12543;14;4;2;0;2;2;1;1;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.5
12544;7;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12545;9;3;1;0;2;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;
12546;12;4;2;0;2;0;0;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0
12547;15;4;1;1;2;2;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12548;12;4;2;0;2;0;1;1;0;0;2;0;2;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0
12549;12;4;1;1;2;1;2;0;0;0;1;1;3;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;
12550;13;3;1;0;2;2;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0
12551;12;4;2;0;2;1;2;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12552;8;2;1;0;1;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;
12553;11;4;1;1;2;2;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
12554;11;4;2;0;2;1;2;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12555;10;3;1;0;2;1;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12556;18;4;2;0;2;3;2;2;0;0;2;0;3;0;0;2;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;1
12557;11;4;1;1;2;2;2;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1
12558;14;4;1;1;2;3;2;1;0;0;1;1;2;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1
12559;14;4;2;0;2;2;1;0;0;0;4;0;3;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0.5
12560;9;2;1;0;1;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;
12561;12;4;1;1;2;1;1;0;0;0;1;0;2;0;0;2;0;0;0;0;2;0;1;0;0;1;1;0;0;0;0;1;1
12562;13;5;2;1;2;0;2;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;1;1
12563;11;3;1;0;2;1;2;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12564;8;4;1;1;2;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12565;14;4;2;0;2;1;2;0;0;0;3;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12566;14;4;1;1;2;2;2;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;1;
12567;16;4;1;1;2;2;2;0;0;0;2;1;2;0;0;0;1;0;0;0;1;0;2;0;0;2;0;0;0;0;0;1;0
12568;9;2;1;0;1;1;1;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12569;8;2;1;0;1;1;1;0;0;0;2;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12570;6;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
12571;6;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12572;9;4;1;1;2;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;
12573;10;4;1;1;2;2;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
12574;14;4;2;0;2;0;2;3;0;0;4;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0.6666666667
12575;12;4;2;0;2;1;1;0;0;0;3;0;2;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0.5
12576;13;4;1;1;2;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;0;1;1
12577;13;4;2;0;2;1;2;0;0;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12578;11;3;1;0;2;0;1;0;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1
12579;17;4;1;1;2;3;1;1;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
12580;8;2;1;0;1;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0
12581;6;2;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;
12582;3;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
12583;10;3;1;0;2;1;2;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1
12584;7;4;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1
12585;9;4;1;1;2;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;1
12586;15;4;2;0;2;4;2;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12587;9;3;1;1;1;1;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12588;11;4;1;1;2;1;1;1;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;1
12589;8;2;1;0;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12590;11;4;1;1;2;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;1;1
12591;11;2;1;0;1;1;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12592;13;5;2;1;2;0;3;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12593;12;4;1;1;2;3;1;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;1;1
12594;14;3;1;0;2;3;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12595;10;4;1;1;2;1;1;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
12596;15;4;1;1;2;3;2;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;
12597;12;4;2;0;2;2;2;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12598;16;5;2;1;2;1;2;1;0;0;2;0;4;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;1
12599;12;3;1;0;2;2;2;0;0;0;2;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0
12600;7;3;1;1;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12601;8;4;2;0;2;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
12602;9;3;1;0;2;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
12603;13;4;2;0;2;1;2;0;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12604;21;4;2;0;2;5;2;1;0;0;2;0;6;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0
12605;11;2;1;0;1;1;1;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
12606;9;4;1;1;2;0;1;1;0;0;2;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
12607;7;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12608;4;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;
12609;7;2;1;0;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12610;15;3;1;0;2;2;1;0;0;0;1;2;2;0;0;0;0;0;0;0;1;0;2;1;0;1;1;0;0;0;0;1;1
12611;15;5;2;1;2;1;0;1;0;0;3;0;5;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1;1
12612;9;3;1;0;2;2;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1
12613;10;4;2;0;2;1;2;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12614;8;2;1;0;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12615;16;4;2;0;2;1;2;0;0;0;3;0;5;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1;0
12616;8;2;1;0;1;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
12617;20;4;1;1;2;4;2;2;0;0;3;0;4;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0
12618;9;3;1;0;2;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;
12619;13;4;1;1;2;2;1;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12620;15;4;1;1;2;2;1;1;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;1;
12621;8;3;1;0;2;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1
12622;10;3;1;0;1;2;1;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
12623;7;2;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;
12624;5;2;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1
12625;12;3;1;0;2;2;2;1;0;0;2;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
12626;5;3;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12627;15;4;2;0;2;1;2;1;0;0;4;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0.5
12628;8;3;1;0;2;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12629;11;2;1;0;1;2;2;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0
12630;17;4;1;1;2;2;3;0;0;0;2;2;3;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1
12631;11;4;2;0;2;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0.5
12632;12;5;2;1;2;1;2;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0.5
12633;8;2;1;0;1;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
12634;9;4;2;0;2;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;
12635;14;3;1;0;2;2;3;1;0;0;2;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0
12636;9;2;1;0;1;1;0;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0
12637;9;4;1;1;2;1;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12638;15;3;1;0;2;3;2;0;0;0;4;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;1;1
12639;11;4;2;0;2;0;0;0;0;0;1;0;4;0;0;2;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;1;0.5
12640;6;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
12641;14;4;2;0;2;1;1;0;0;0;1;0;5;0;0;1;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0;1;0.5
12642;12;4;2;0;2;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;1
12643;16;3;1;0;2;3;3;2;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
12644;7;3;1;1;1;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12645;11;3;1;0;2;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;0;1;1;0;0;0;0;1;
12646;13;5;2;1;2;0;4;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0.5
12647;7;2;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12648;11;4;1;1;2;0;1;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;1;
12649;9;3;1;1;1;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12650;7;4;1;1;2;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12651;6;2;1;0;1;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12652;17;4;2;0;2;3;2;1;0;0;2;1;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0.3333333333
12653;7;2;1;0;1;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;
12654;10;2;1;0;1;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12655;7;2;1;0;1;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
12656;9;3;1;1;1;2;1;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1
12657;14;4;1;1;2;3;3;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0
12658;21;4;2;0;2;2;2;1;0;0;4;0;6;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0.5
12659;11;2;1;0;1;1;0;2;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12660;11;4;1;1;2;2;1;0;0;0;3;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;1
12661;9;3;1;0;2;1;2;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1
12662;17;4;1;1;2;3;2;1;0;0;1;2;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;
12663;8;2;1;0;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12664;13;4;2;0;2;0;1;0;0;0;2;1;5;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
12665;13;5;2;1;2;0;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12666;15;5;2;1;2;1;0;0;0;0;5;0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
12667;7;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12668;9;4;1;1;2;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;
12669;10;2;1;0;1;0;2;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0
12670;7;4;1;1;2;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12671;15;4;1;1;2;3;2;0;0;0;2;1;4;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
12672;12;4;1;1;2;1;2;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12673;8;3;1;1;1;0;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
12674;13;4;1;1;2;1;2;0;0;0;1;2;0;0;0;0;0;0;0;1;2;1;1;0;0;0;2;0;0;0;0;1;
12675;15;5;2;1;2;1;0;0;0;0;4;0;4;0;0;0;0;0;0;0;2;0;0;0;1;0;1;1;0;0;0;1;1
12676;8;3;1;1;1;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12677;16;4;1;1;2;2;4;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0
12678;16;4;2;0;2;2;2;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.5
12679;11;5;2;1;2;0;2;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;1;0.5
12680;14;4;1;1;1;2;1;0;0;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;0;2;0;0;0;0;0;1;0
12681;18;4;2;0;2;2;3;0;0;0;4;1;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
