QuestionID;QuestionLength;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;BooleanAns;NumberAnswer;ListAnswer;RecallDBpedia
12417;8;1;1;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
12418;16;2;2;3;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12419;14;1;2;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;1;0
12420;13;2;1;0;0;0;1;0;2;0;0;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1
12421;9;1;1;1;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
12422;14;2;2;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12423;13;1;1;0;0;0;1;1;2;1;0;0;0;0;0;0;1;0;2;0;1;2;0;0;0;0;0;1;
12424;13;1;1;0;0;0;1;0;4;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0.5
12425;10;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.5
12426;9;1;1;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
12427;7;0;1;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
12428;8;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12429;16;2;2;0;0;0;4;1;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12430;11;0;1;0;0;0;1;0;5;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0.5
12431;12;1;0;0;0;0;3;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;1;0;0;1;
12432;15;2;2;0;0;1;3;0;2;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1
12433;17;2;2;2;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0.5
12434;9;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;1
12435;15;2;2;0;0;0;3;1;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
12436;8;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1
12437;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12438;9;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;1;1
12439;14;2;1;1;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
12440;14;3;3;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1
12441;9;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12442;17;1;3;1;0;0;3;3;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0.5
12443;9;1;1;1;0;0;2;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1
12444;9;1;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12445;11;2;1;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1
12446;11;1;2;0;0;0;2;1;2;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0
12447;11;2;2;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0
12448;15;1;1;0;0;0;4;0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
12449;8;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1
12450;9;1;2;0;0;0;0;1;3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;
12451;12;1;2;0;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1
12452;13;1;2;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.5
12453;12;1;1;1;0;0;1;0;2;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
12454;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
12455;19;2;2;0;0;0;6;0;3;0;0;0;0;0;0;0;2;0;0;0;1;0;1;1;0;0;0;1;1
12456;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;
12457;10;2;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;1
12458;11;2;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12459;15;1;4;0;0;0;4;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
12460;8;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12461;14;3;2;1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;1;1
12462;8;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1
12463;10;0;2;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12464;10;0;1;0;0;0;2;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0.5
12465;11;1;2;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0
12466;7;0;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
12467;16;3;2;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;1
12468;8;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;1
12469;7;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12470;13;3;2;0;0;0;2;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
12471;14;2;3;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12472;17;3;3;1;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;0;0;0;1;1
12473;12;1;0;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;1;1
12474;12;2;3;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12475;12;2;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12476;14;3;2;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.5
12477;14;1;2;0;0;0;2;1;4;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1
12478;14;2;1;1;0;0;1;0;2;0;2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1
12479;15;1;1;0;0;0;4;1;2;0;0;2;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0.5
12480;11;1;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;
12481;18;2;1;0;0;1;7;1;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0.5
12482;15;3;3;0;1;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0
12483;13;1;2;0;0;0;0;1;3;0;0;0;0;0;0;1;1;0;2;0;0;0;1;0;0;0;0;1;1
12484;12;0;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;1;1
12485;13;0;1;0;0;0;1;0;6;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;
12486;12;2;3;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0
12487;14;3;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;0;1;
12488;10;0;2;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
12489;8;2;2;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
12490;14;1;0;0;0;0;4;0;3;0;1;0;0;0;0;1;0;0;0;0;3;0;0;1;0;0;0;1;1
12491;12;3;2;1;0;0;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
12492;11;2;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12493;8;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
12494;11;1;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;
12495;11;2;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;1;1
12496;10;1;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0
12497;10;2;1;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1
12498;19;3;3;0;0;0;6;0;2;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0.5
12499;14;2;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;1;1
12500;7;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
12501;10;1;1;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;
12502;13;1;2;0;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
12503;6;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12504;10;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;2;0;1;1;0;0;0;0;0;1;0
12505;17;2;3;0;0;0;4;0;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;
12506;11;2;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12507;6;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;
12508;14;1;0;0;0;0;2;0;4;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;1
12509;16;2;2;1;0;0;3;0;0;1;0;1;0;0;0;0;0;1;1;0;2;2;0;0;0;0;0;1;
12510;16;3;2;1;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12511;10;2;2;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12512;14;1;2;1;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12513;11;1;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0
12514;12;0;1;0;0;0;3;0;3;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;1;1
12515;12;2;1;0;0;0;2;0;3;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;
12516;7;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12517;5;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;
12518;17;3;3;0;0;0;2;1;2;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1
12519;9;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1
12520;12;1;0;0;0;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0
12521;13;0;2;0;0;0;2;0;3;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;1;1
12522;9;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1
12523;10;1;1;1;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12524;13;2;1;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
12525;10;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0
12526;15;2;2;0;0;0;5;0;2;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0
12527;16;3;2;2;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;
12528;13;2;1;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;2;0;1;0;1;0;0;0;0;1;1
12529;18;2;3;0;0;0;2;0;5;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0
12530;9;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;1;1
12531;5;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
12532;13;2;2;0;0;0;3;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;
12533;15;1;2;0;0;0;4;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12534;7;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;
12535;7;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;
12536;14;3;2;1;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12537;14;1;2;1;0;0;3;0;2;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;1;0.5
12538;11;2;1;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;
12539;8;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0
12540;8;1;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
12541;7;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1
12542;16;1;1;0;0;0;5;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0.5
12543;14;2;1;1;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0.5
12544;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12545;9;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;
12546;12;0;0;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0
12547;15;2;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12548;12;0;1;1;0;0;2;0;2;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0
12549;12;1;2;0;0;0;1;1;3;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;
12550;13;2;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0
12551;12;1;2;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12552;8;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;
12553;11;2;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
12554;11;1;2;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12555;10;1;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12556;18;3;2;2;0;0;2;0;3;0;0;2;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;1
12557;11;2;2;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1
12558;14;3;2;1;0;0;1;1;2;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1
12559;14;2;1;0;0;0;4;0;3;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0.5
12560;9;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;
12561;12;1;1;0;0;0;1;0;2;0;0;2;0;0;0;0;2;0;1;0;0;1;1;0;0;0;0;1;1
12562;13;0;2;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;1;1
12563;11;1;2;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12564;8;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12565;14;1;2;0;0;0;3;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12566;14;2;2;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;1;
12567;16;2;2;0;0;0;2;1;2;0;0;0;1;0;0;0;1;0;2;0;0;2;0;0;0;0;0;1;0
12568;9;1;1;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12569;8;1;1;0;0;0;2;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12570;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
12571;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12572;9;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;
12573;10;2;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
12574;14;0;2;3;0;0;4;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0.6666666667
12575;12;1;1;0;0;0;3;0;2;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0.5
12576;13;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;0;1;1
12577;13;1;2;0;0;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12578;11;0;1;0;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1
12579;17;3;1;1;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
12580;8;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0
12581;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;
12582;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
12583;10;1;2;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1
12584;7;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1
12585;9;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;1
12586;15;4;2;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12587;9;1;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12588;11;1;1;1;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;1
12589;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12590;11;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;1;1
12591;11;1;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12592;13;0;3;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12593;12;3;1;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;1;1
12594;14;3;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12595;10;1;1;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
12596;15;3;2;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;
12597;12;2;2;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12598;16;1;2;1;0;0;2;0;4;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;1
12599;12;2;2;0;0;0;2;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0
12600;7;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12601;8;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
12602;9;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
12603;13;1;2;0;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12604;21;5;2;1;0;0;2;0;6;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0
12605;11;1;1;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
12606;9;0;1;1;0;0;2;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
12607;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12608;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;
12609;7;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12610;15;2;1;0;0;0;1;2;2;0;0;0;0;0;0;0;1;0;2;1;0;1;1;0;0;0;0;1;1
12611;15;1;0;1;0;0;3;0;5;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1;1
12612;9;2;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1
12613;10;1;2;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
12614;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12615;16;1;2;0;0;0;3;0;5;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1;0
12616;8;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
12617;20;4;2;2;0;0;3;0;4;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0
12618;9;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;
12619;13;2;1;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
12620;15;2;1;1;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;1;
12621;8;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1
12622;10;2;1;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
12623;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;
12624;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1
12625;12;2;2;1;0;0;2;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
12626;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12627;15;1;2;1;0;0;4;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0.5
12628;8;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
12629;11;2;2;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0
12630;17;2;3;0;0;0;2;2;3;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1
12631;11;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0.5
12632;12;1;2;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0.5
12633;8;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
12634;9;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;
12635;14;2;3;1;0;0;2;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0
12636;9;1;0;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0
12637;9;1;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
12638;15;3;2;0;0;0;4;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;1;1
12639;11;0;0;0;0;0;1;0;4;0;0;2;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;1;0.5
12640;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
12641;14;1;1;0;0;0;1;0;5;0;0;1;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0;1;0.5
12642;12;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;1
