QuestionID;QuestionLength;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;ResourceTotal
12452;13;1;2;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
12453;12;1;1;1;0;0;1;0;2;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2
12454;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
12455;19;2;2;0;0;0;6;0;3;0;0;0;0;0;0;0;2;0;0;0;1;0;1;1;0;2
12456;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
12457;10;2;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1
12458;11;2;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
12459;15;1;4;0;0;0;4;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12460;8;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;2
12461;14;3;2;1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;2;0;0;1
12462;8;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1
12463;10;0;2;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
12464;10;0;1;0;0;0;2;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
12465;11;1;2;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
12466;7;0;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
12467;16;3;2;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;2
12468;8;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;1
12469;7;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
12470;13;3;2;0;0;0;2;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1
12471;14;2;3;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12472;17;3;3;1;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;0;1
12473;12;1;0;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;1
12474;12;2;3;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12475;12;2;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
12476;14;3;2;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
12477;14;1;2;0;0;0;2;1;4;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;2
12478;14;2;1;1;0;0;1;0;2;0;2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
12479;15;1;1;0;0;0;4;1;2;0;0;2;0;0;0;0;0;0;1;0;1;0;1;0;0;2
12480;11;1;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
12481;18;2;1;0;0;1;7;1;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2
12482;15;3;3;0;1;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1
12483;13;1;2;0;0;0;0;1;3;0;0;0;0;0;0;1;1;0;2;0;0;0;1;0;0;2
12484;12;0;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;2
12485;13;0;1;0;0;0;1;0;6;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;2
12486;12;2;3;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1
12487;14;3;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;1
12488;10;0;2;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1
12489;8;2;2;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12490;14;1;0;0;0;0;4;0;3;0;1;0;0;0;0;1;0;0;0;0;3;0;0;1;0;2
12491;12;3;2;1;0;0;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12492;11;2;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
12493;8;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
12494;11;1;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;1
12495;11;2;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1
12496;10;1;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
12497;10;2;1;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1
12498;19;3;3;0;0;0;6;0;2;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;2
12499;14;2;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;1
12500;7;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
12501;10;1;1;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1
12502;13;1;2;0;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1
12503;6;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12504;10;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;2;0;1;1;0;0;0;1
12505;17;2;3;0;0;0;4;0;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2
12506;11;2;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12507;6;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
12508;14;1;0;0;0;0;2;0;4;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;2
12509;16;2;2;1;0;0;3;0;0;1;0;1;0;0;0;0;0;1;1;0;2;2;0;0;0;1
12510;16;3;2;1;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12511;10;2;2;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12512;14;1;2;1;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12513;11;1;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1
12514;12;0;1;0;0;0;3;0;3;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1
12515;12;2;1;0;0;0;2;0;3;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1
12516;7;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
12517;5;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
12518;17;3;3;0;0;0;2;1;2;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1
12519;9;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;2
12520;12;1;0;0;0;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
12521;13;0;2;0;0;0;2;0;3;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;2
12522;9;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1
12523;10;1;1;1;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12524;13;2;1;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1
12525;10;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1
12526;15;2;2;0;0;0;5;0;2;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;2
12527;16;3;2;2;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1
12528;13;2;1;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;2;0;1;0;1;0;0;1
12529;18;2;3;0;0;0;2;0;5;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;2
12530;9;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;1
12531;5;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
12532;13;2;2;0;0;0;3;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1
12533;15;1;2;0;0;0;4;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12534;7;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
12535;7;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
12536;14;3;2;1;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12537;14;1;2;1;0;0;3;0;2;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;2
12538;11;2;1;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
12539;8;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1
12540;8;1;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
12541;7;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
12542;16;1;1;0;0;0;5;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;2
12543;14;2;1;1;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
12544;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12545;9;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1
12546;12;0;0;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;2
12547;15;2;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
12548;12;0;1;1;0;0;2;0;2;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;2
12549;12;1;2;0;0;0;1;1;3;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1
12550;13;2;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1
12551;12;1;2;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12552;8;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
12553;11;2;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
12554;11;1;2;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12555;10;1;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
12556;18;3;2;2;0;0;2;0;3;0;0;2;0;0;0;0;0;0;0;0;2;1;1;0;0;2
12557;11;2;2;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1
12558;14;3;2;1;0;0;1;1;2;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1
12559;14;2;1;0;0;0;4;0;3;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;2
12560;9;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1
12561;12;1;1;0;0;0;1;0;2;0;0;2;0;0;0;0;2;0;1;0;0;1;1;0;0;1
12562;13;0;2;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;2
12563;11;1;2;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12564;8;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
12565;14;1;2;0;0;0;3;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12566;14;2;2;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;1
12567;16;2;2;0;0;0;2;1;2;0;0;0;1;0;0;0;1;0;2;0;0;2;0;0;0;1
12568;9;1;1;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12569;8;1;1;0;0;0;2;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12570;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12571;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12572;9;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;1
12573;10;2;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1
12574;14;0;2;3;0;0;4;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
12575;12;1;1;0;0;0;3;0;2;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;2
12576;13;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;1
12577;13;1;2;0;0;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12578;11;0;1;0;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1
12579;17;3;1;1;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1
12580;8;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1
12581;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1
12582;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
12583;10;1;2;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1
12584;7;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
12585;9;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;1
12586;15;4;2;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12587;9;1;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12588;11;1;1;1;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1
12589;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12590;11;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;1
12591;11;1;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12592;13;0;3;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;2
12593;12;3;1;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;1
12594;14;3;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12595;10;1;1;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
12596;15;3;2;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1
12597;12;2;2;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12598;16;1;2;1;0;0;2;0;4;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;2
12599;12;2;2;0;0;0;2;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1
12600;7;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
12601;8;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2
12602;9;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
12603;13;1;2;0;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12604;21;5;2;1;0;0;2;0;6;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;2
12605;11;1;1;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
12606;9;0;1;1;0;0;2;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1
12607;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12608;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
12609;7;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12610;15;2;1;0;0;0;1;2;2;0;0;0;0;0;0;0;1;0;2;1;0;1;1;0;0;1
12611;15;1;0;1;0;0;3;0;5;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;2
12612;9;2;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
12613;10;1;2;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12614;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12615;16;1;2;0;0;0;3;0;5;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;2
12616;8;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
12617;20;4;2;2;0;0;3;0;4;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1
12618;9;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1
12619;13;2;1;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
12620;15;2;1;1;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;1
12621;8;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
12622;10;2;1;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1
12623;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
12624;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
12625;12;2;2;1;0;0;2;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
12626;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
12627;15;1;2;1;0;0;4;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;2
12628;8;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
12629;11;2;2;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1
12630;17;2;3;0;0;0;2;2;3;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1
12631;11;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;2
12632;12;1;2;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;2
12633;8;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
12634;9;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;2
12635;14;2;3;1;0;0;2;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
12636;9;1;0;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
12637;9;1;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12638;15;3;2;0;0;0;4;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;1
12639;11;0;0;0;0;0;1;0;4;0;0;2;0;0;0;0;0;0;1;0;1;2;0;0;0;2
12640;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12641;14;1;1;0;0;0;1;0;5;0;0;1;0;0;0;0;0;0;1;0;2;1;1;0;0;2
12642;12;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;2
12643;16;3;3;2;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12644;7;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
12645;11;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;0;1;1;0;0;1
12646;13;0;4;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
12647;7;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12648;11;0;1;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;1
12649;9;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
12650;7;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
12651;6;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12652;17;3;2;1;0;0;2;1;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2
12653;7;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
12654;10;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12655;7;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
12656;9;2;1;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
12657;14;3;3;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
12658;21;2;2;1;0;0;4;0;6;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;2
12659;11;1;0;2;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
12660;11;2;1;0;0;0;3;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1
12661;9;1;2;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1
12662;17;3;2;1;0;0;1;2;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
12663;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12664;13;0;1;0;0;0;2;1;5;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;2
12665;13;0;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;2
12666;15;1;0;0;0;0;5;0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;2
12667;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12668;9;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
12669;10;0;2;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1
12670;7;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
12671;15;3;2;0;0;0;2;1;4;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1
12672;12;1;2;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
12673;8;0;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
12674;13;1;2;0;0;0;1;2;0;0;0;0;0;0;0;1;2;1;1;0;0;0;2;0;0;1
12675;15;1;0;0;0;0;4;0;4;0;0;0;0;0;0;0;2;0;0;0;1;0;1;1;0;2
12676;8;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
12677;16;2;4;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1
12678;16;2;2;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
12679;11;0;2;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;2
12680;14;2;1;0;0;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;0;2;0;0;0;1
12681;18;2;3;0;0;0;4;1;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
12682;14;2;3;0;0;0;1;2;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
12683;10;1;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1
12684;18;1;1;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;1;0;3;1;1;0;0;2
12685;9;1;1;1;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
12686;17;0;2;2;0;0;1;0;5;0;0;2;0;0;0;0;0;0;1;0;1;1;0;0;0;2
12687;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12688;14;2;1;0;0;0;3;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;1
12689;12;2;1;0;0;0;0;2;2;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1
12690;10;1;0;0;0;0;3;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;2
12691;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12692;9;1;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12693;11;1;2;0;0;0;0;2;3;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1
12694;8;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
12695;6;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
12696;9;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;1
12697;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
12698;11;2;1;0;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1
12699;11;1;0;0;0;0;2;0;3;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;1;1
12700;13;1;3;0;0;0;3;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
12701;14;0;2;1;0;0;2;0;7;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
12702;7;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
